RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,321,7,33,2,1,z,a,0,0.196325775468722,1,1,4
,322,7,34,2,1,a,a,1,0.363011309877038,1,2,2
,323,7,35,1,1,a,z,0,0.134890912799165,1,2,4
,324,7,36,1,1,a,a,1,0.229804876726121,1,1,4
,325,7,37,2,1,z,z,1,0.400602908339351,1,2,2
,326,7,38,2,1,z,a,0,0.385502894874662,1,1,3
,327,7,39,1,2,z,z,1,0.276986801065505,1,1,4
,328,7,40,2,2,z,p,0,1.500031004427,1,1,1
,329,7,41,1,2,z,z,1,0.37955686962232,1,1,3
,330,7,42,2,1,z,z,1,0.407476790715009,1,3,1
,331,7,43,1,1,z,z,1,0.46313686366193,1,2,2
,332,7,44,2,1,a,a,1,0.483978102449328,1,2,3
,333,7,45,1,1,z,z,1,0.49846883607097,2,3,3
,334,7,46,1,1,a,a,1,0.378911181120202,1,2,2
,335,7,47,2,1,a,a,1,0.363648465368897,1,3,2
,336,7,48,2,2,z,z,1,0.529527316102758,1,3,1
,337,8,1,2,2,z,z,1,0.37237237393856,1,3,2
,338,8,2,1,1,z,z,1,0.462120828451589,1,2,1
,339,8,3,2,1,a,z,0,0.397361380280927,1,1,2
,340,8,4,2,1,z,z,1,0.379929492017254,1,2,2
,341,8,5,2,2,z,z,1,0.317690220661461,1,3,3
,342,8,6,2,1,a,z,0,0.369188872631639,1,3,3
,343,8,7,1,1,a,a,1,0.451769898179919,1,1,3
,344,8,8,1,2,a,a,1,0.436252320418134,1,3,2
,345,8,9,2,1,a,a,1,0.380048389546573,2,1,3
,346,8,10,1,2,a,a,1,0.403648169711232,1,2,1
,347,8,11,1,1,z,z,1,0.589379530167207,1,3,1
,348,8,12,2,2,z,a,0,0.507901580072939,1,1,1
,349,8,13,2,1,a,a,1,0.413075793767348,2,1,3
,350,8,14,1,1,z,z,1,0.510969596914947,1,2,3
,351,8,15,2,1,z,z,1,0.476440895581618,1,2,1
,352,8,16,1,1,a,z,0,0.423704341752455,1,1,3
,353,8,17,2,1,z,z,1,0.559380889637396,1,3,2
,354,8,18,1,2,a,a,1,0.309866294031963,1,1,2
,355,8,19,1,1,z,z,1,0.408246497157961,1,2,2
,356,8,20,2,1,a,a,1,0.425259683514014,1,2,2
,357,8,21,1,2,z,z,1,0.362834954401478,1,3,3
,358,8,22,2,1,a,a,1,0.253693083301187,1,2,4
,359,8,23,1,2,a,a,1,0.405330942478031,1,3,4
,360,8,24,1,1,z,z,1,0.348286194261163,1,1,4
,361,8,25,2,1,z,a,0,0.336874855216593,1,3,1
,362,8,26,2,1,z,z,1,0.47039360855706,1,1,1
,363,8,27,1,1,z,z,1,0.333024616353214,2,2,4
,364,8,28,2,2,a,a,1,0.321571748470888,2,1,4
,365,8,29,1,1,a,z,0,0.410484505351633,1,2,2
,366,8,30,2,1,a,a,1,0.484187453286722,1,1,3
